"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","biotype"
"ENSG00000146094",120.526400929682,-0.676854306179945,0.40403289117095,-1.67524555790078,0.0938860622955586,0.526206408198141,"DOK3","protein_coding"
"ENSG00000249541",11.6598741258761,-0.0219834943053062,0.318759015722404,-0.0689658745980405,0.945016782924745,0.989454858158322,"ENSG00000249541","processed_pseudogene"
"ENSG00000186468",3221.72268985569,0.296407158218185,0.180996029216479,1.63764453563602,0.101495866972929,0.535980932040976,"RPS23","protein_coding"
"ENSG00000172795",276.737242467235,-0.162700605969888,0.255834201509337,-0.6359611225161,0.524801762134113,0.865335832619114,"DCP2","protein_coding"
"ENSG00000168916",358.512487421498,-0.101637727960035,0.193767895290674,-0.524533374363006,0.599907613186446,0.890486427754324,"ZNF608","protein_coding"
"ENSG00000248626",57.6147305424878,-0.36255889636221,0.256455396275604,-1.41373081489999,0.157440954034762,0.607479356119424,"GAPDHP40","processed_pseudogene"
"ENSG00000113312",395.932381396183,0.071476000310455,0.142809602801429,0.500498558278602,0.616724071051086,0.896951699822857,"TTC1","protein_coding"
"ENSG00000145632",213.075601214824,-0.243680234116456,0.287733347685668,-0.846896044815296,0.397053067246909,0.800320878155074,"PLK2","protein_coding"
"ENSG00000145723",57.9935640324332,-0.0158835629916122,0.257696724394741,-0.0616366507138123,0.950852189368102,0.990321326180258,"GIN1","protein_coding"
"ENSG00000113163",585.467936647126,0.0454931208172026,0.236680669984739,0.192213081111085,0.847575299708625,0.964147919914041,"COL4A3BP","protein_coding"
"ENSG00000189045",17.0186490765415,-0.909074124653506,0.403689806172486,-2.25191250993611,0.0243278014219479,0.348550758043406,"ANKDD1B","protein_coding"
"ENSG00000039139",234.342798186635,0.981966326290007,0.546385370139718,1.79720464704043,0.0723031370804858,0.485604034029129,"DNAH5","protein_coding"
"ENSG00000049167",115.581544948892,-0.0014240100751043,0.285987315439047,-0.00497927704562058,0.996027128138047,0.999140523111955,"ERCC8","protein_coding"
"ENSG00000164326",53.6235091481664,-2.84703028844118,1.01075540295004,-2.81673516671955,0.00485145114126566,0.19674733992967,"CARTPT","protein_coding"
"ENSG00000133835",2277.42803249203,0.190445370846755,0.266577772158553,0.714408291826685,0.474974746157704,0.841601133339138,"HSD17B4","protein_coding"
"ENSG00000154153",176.390797375347,-0.0205442386175688,0.326016174234534,-0.0630160103737349,0.949753755224787,0.990321326180258,"FAM134B","protein_coding"
"ENSG00000083312",825.780948961183,0.066247515173891,0.240757200049905,0.275163173355392,0.783190878648905,0.94782624415957,"TNPO1","protein_coding"
"ENSG00000213523",426.759136958191,-0.00301133091982161,0.161372361182737,-0.0186607601063208,0.985111731698645,0.997260158328454,"SRA1","protein_coding"
"ENSG00000043143",901.193034558156,-0.384155480531561,0.210430477723727,-1.82556958805138,0.0679151202386672,0.476508827254589,"JADE2","protein_coding"
"ENSG00000120314",499.741030493807,0.150710013251193,0.148177531490993,1.01709086212139,0.309110206913746,0.744925270764789,"WDR55","protein_coding"
"ENSG00000204956",20.3344424271077,0.609825981247695,0.410965955791951,1.48388442559076,0.13783958433447,0.587317775257295,"PCDHGA1","protein_coding"
"ENSG00000081853",44.4668617007028,-0.166429265882848,0.308663563695548,-0.539193106857945,0.589753616181412,0.886357360699479,"PCDHGA2","protein_coding"
"ENSG00000254245",17.3001337514721,0.952609361517805,0.574290038938555,1.65876002878004,0.0971641577759403,0.529273229322727,"PCDHGA3","protein_coding"
"ENSG00000254221",27.3819343609812,1.02146289281674,0.384478280111218,2.65675057774722,0.00788977923567861,0.242654788476088,"PCDHGB1","protein_coding"
"ENSG00000262576",24.0226074529122,-0.172635849491701,0.308212860681472,-0.560118903247565,0.575398337494664,0.882763663076411,"PCDHGA4","protein_coding"
"ENSG00000253910",47.3333804169539,1.07311061507498,0.432175846831121,2.48304162054276,0.0130265866390852,0.277767705365385,"PCDHGB2","protein_coding"
"ENSG00000253485",47.2560655460527,0.467796517892126,0.394409546870663,1.18606793776604,0.235595471086073,0.680043227073094,"PCDHGA5","protein_coding"
"ENSG00000262209",15.8627057743697,0.757205069060236,0.387124635314831,1.95597231481907,0.0504684155314963,0.434609699568953,"PCDHGB3","protein_coding"
"ENSG00000253731",63.111568708127,0.622907787227333,0.310143058655389,2.00845309879874,0.0445951652187749,0.419417016679626,"PCDHGA6","protein_coding"
"ENSG00000253537",47.4438377347601,0.570255519192676,0.438442846555624,1.30063821013973,0.193382321555487,0.646545914620907,"PCDHGA7","protein_coding"
"ENSG00000253953",42.8082209120887,0.261690369613861,0.390560059268328,0.670038738994739,0.502833095398445,0.854917201495456,"PCDHGB4","protein_coding"
"ENSG00000253767",3.52368463782969,0.596089969210792,0.651023207432505,0.91562015363729,0.359866157088901,0.77883170960734,"PCDHGA8","protein_coding"
"ENSG00000261934",35.6270679522969,-0.637822847250441,0.351980474378557,-1.81209724311144,0.0699711722970184,0.481661514583508,"PCDHGA9","protein_coding"
"ENSG00000253846",45.4058187547005,-0.522220836318036,0.427324251108479,-1.22207161181093,0.22168054732613,0.671431748501127,"PCDHGA10","protein_coding"
"ENSG00000254122",95.9443115438863,-0.110519105064053,0.329303709688549,-0.33561451575684,0.737161576326285,0.934460075678168,"PCDHGB7","protein_coding"
"ENSG00000253873",19.5530064278127,0.163423367889617,0.400524363913325,0.408023537676681,0.683256394479022,0.920003747925979,"PCDHGA11","protein_coding"
"ENSG00000253159",24.1669407143043,0.0716066117072893,0.364184906724452,0.19662157982145,0.844123682000683,0.963224173088964,"PCDHGA12","protein_coding"
"ENSG00000276545",6.36983951274429,0.857451698448013,0.582301227180051,1.47252256808809,0.140879817297653,0.590492325225785,"PCDHGB9P","unprocessed_pseudogene"
"ENSG00000240184",363.890326522991,-0.114600396636325,0.255076622632112,-0.449278320583728,0.653230894811981,0.910190267862921,"PCDHGC3","protein_coding"
"ENSG00000242419",13.4746197385252,0.6585732674163,0.292057576799099,2.25494327055011,0.0241368898255985,0.348313134830065,"PCDHGC4","protein_coding"
"ENSG00000240764",22.8080623664385,0.571578760245831,0.331601675444529,1.72369080909981,0.0847636750997975,0.509299014835645,"PCDHGC5","protein_coding"
"ENSG00000171720",629.374221954351,0.0963224596189533,0.0883646501591393,1.09005648124541,0.275688264754723,0.715150431425189,"HDAC3","protein_coding"
"ENSG00000164620",42.7897183741066,0.233997815111549,0.318030456635563,0.735771716919841,0.461869636246881,0.83504293926714,"RELL2","protein_coding"
"ENSG00000276547",81.2354523707346,0.45406235425225,0.310553970214692,1.46210449004515,0.143712578528128,0.592526242273258,"PCDHGB5","protein_coding"
"ENSG00000221990",51.9411542061303,-0.0556906047006446,0.256403056932972,-0.217199456850482,0.828052907951812,0.960312072934939,"EXOC3-AS1","antisense"
"ENSG00000145730",1954.01908076678,-0.258831969252023,0.346414609794223,-0.747173941092652,0.454958571804738,0.832044075219012,"PAM","protein_coding"
"ENSG00000172262",340.590167986537,0.0843276602997955,0.175428171579288,0.480696227639141,0.630732412639692,0.902803263414865,"ZNF131","protein_coding"
"ENSG00000164241",67.8835794295188,0.4455989179923,0.290781487251456,1.53241845691148,0.125419205734667,0.571812904654886,"C5orf63","protein_coding"
"ENSG00000214944",152.836590892674,-0.613319832588962,0.361327669084163,-1.69740621896881,0.0896198876245288,0.517492578610776,"ARHGEF28","protein_coding"
"ENSG00000172869",1307.86420018746,-0.285874056346752,0.32792967611375,-0.871754150873461,0.383342511895694,0.792540570854199,"DMXL1","protein_coding"
"ENSG00000186314",20.0372290437533,-0.304192641887839,0.29948983664141,-1.01570272066381,0.309770972063797,0.745559650615167,"PRELID2","protein_coding"
"ENSG00000131844",2684.32815369812,0.633470832957055,0.418671111428194,1.51305121291059,0.130266650693136,0.579357164685704,"MCCC2","protein_coding"
"ENSG00000186493",65.2778388403699,0.364270417010746,0.290227196997474,1.25512157640387,0.209434628953624,0.662298352974594,"C5orf38","protein_coding"
"ENSG00000146054",45.2919347783442,-0.417342796268669,0.308055545482676,-1.35476475716338,0.175492518468922,0.626703194110524,"TRIM7","protein_coding"
"ENSG00000146063",753.769730147597,-0.143944403121368,0.174543239969166,-0.82469193964084,0.409546508983386,0.806922675346968,"TRIM41","protein_coding"
"ENSG00000204628",13254.6637046227,0.514690099700274,0.221100161349029,2.32785944867667,0.0199195681265147,0.325165907868036,"RACK1","protein_coding"
"ENSG00000183718",567.649841768926,0.182280305549285,0.145815433931499,1.25007552790959,0.211271958428875,0.66302120515352,"TRIM52","protein_coding"
"ENSG00000270021",20.6056710690792,-0.0505137146425458,0.401933724563443,-0.125676726175219,0.899987825591882,0.97801686648954,"CTC-203F4.2","antisense"
"ENSG00000255833",8.25383942164695,0.257845480387954,0.477959634630239,0.539471247582296,0.589561731181327,0.88625427553717,"TIFAB","protein_coding"
"ENSG00000249915",327.080345482629,0.129560066469776,0.217610828386027,0.595375089698866,0.551592772808236,0.875294605133232,"PDCD6","protein_coding"
"ENSG00000160867",43.5458311032628,-0.0793216181988387,0.29073435157106,-0.272831943560172,0.784982403347719,0.948223995654757,"FGFR4","protein_coding"
"ENSG00000169228",99.6115325665206,-0.255287720834305,0.320408856162089,-0.796756131812912,0.425592677064678,0.818411740849646,"RAB24","protein_coding"
"ENSG00000169230",217.296267363431,0.0131002846258061,0.262552577915478,0.049895852212974,0.960205382643011,0.992465277076285,"PRELID1","protein_coding"
"ENSG00000169220",162.761542624371,-0.00115739051615731,0.281282866558741,-0.00411468544215654,0.996716965277123,0.999160476095851,"RGS14","protein_coding"
"ENSG00000028310",599.062505791031,0.0122165328914455,0.172365666326519,0.0708756746735357,0.943496703475356,0.989038934985044,"BRD9","protein_coding"
"ENSG00000071539",28.4543507017905,1.14856923014951,0.407367934717651,2.81948855632337,0.00481002460604124,0.196514938496538,"TRIP13","protein_coding"
"ENSG00000145506",73.3302221786947,-0.248311671551344,0.352250344779782,-0.704929534438305,0.480854089248997,0.844331607260669,"NKD2","protein_coding"
"ENSG00000113504",1668.80345760312,-0.0469598528592889,0.263395697910964,-0.178286332053771,0.858498112293453,0.966660885146706,"SLC12A7","protein_coding"
"ENSG00000164405",1194.78751869567,-0.0475896205460198,0.198215832157037,-0.240089906180232,0.810260559097932,0.956151748132231,"UQCRQ","protein_coding"
"ENSG00000164406",35.8151698352729,0.0814146158604444,0.224526438427693,0.362605920401054,0.71689928703049,0.928327218128956,"LEAP2","protein_coding"
"ENSG00000145743",308.355235894862,-0.364853675321184,0.230105101796026,-1.58559576677532,0.112831037147738,0.554857585759344,"FBXL17","protein_coding"
"ENSG00000185305",210.782820570711,0.143185340515613,0.216472365150328,0.661448589135979,0.508324674266044,0.857961037174259,"ARL15","protein_coding"
"ENSG00000067248",420.715956014684,-0.125128429212444,0.196719280838533,-0.636076080997619,0.524726834718804,0.865335832619114,"DHX29","protein_coding"
"ENSG00000205765",386.222777247524,-0.190365304760271,0.260815293922203,-0.72988551360433,0.465460167887214,0.835865114269257,"C5orf51","protein_coding"
"ENSG00000132563",114.015315793837,-0.167907750319533,0.369142880420087,-0.45485842806572,0.649211092417661,0.908763228362386,"REEP2","protein_coding"
"ENSG00000113240",415.426946349769,0.00699436541370992,0.16999361364511,0.041144871643895,0.96718040247225,0.994016916150536,"CLK4","protein_coding"
"ENSG00000073578",192.41894978671,-0.0339443962963521,0.144802335378569,-0.234418845577375,0.814659829540791,0.957058149746438,"SDHA","protein_coding"
"ENSG00000135083",32.6697477466935,-0.125319341761065,0.317396742136886,-0.394834997099678,0.692964665006587,0.923533287072886,"CCNJL","protein_coding"
"ENSG00000170606",1026.05794242266,-0.177128236619256,0.145710796085883,-1.21561504965531,0.22413159844445,0.67224215872313,"HSPA4","protein_coding"
"ENSG00000145734",250.368955219783,0.0368097042110286,0.275285919303019,0.133714446072015,0.893628381438411,0.976314278014251,"BDP1","protein_coding"
"ENSG00000151422",166.73734467136,0.0276494377434757,0.282609087206093,0.0978363364632798,0.922062253455394,0.983942957834365,"FER","protein_coding"
"ENSG00000131504",1196.15748117058,0.2210280791862,0.149893777288045,1.47456474301437,0.140329599575839,0.58973246417167,"DIAPH1","protein_coding"
"ENSG00000217128",345.521699305685,0.087779677656085,0.208414199783821,0.421178968357891,0.673624400829267,0.917426983646723,"FNIP1","protein_coding"
"ENSG00000113749",158.987531244108,-0.481756183005514,0.418678960448155,-1.15065773185699,0.249873072032989,0.693539398778444,"HRH2","protein_coding"
"ENSG00000145741",2332.28100804586,0.388959843383646,0.153169403391686,2.53940953461179,0.0111039758200293,0.267743452444692,"BTF3","protein_coding"
"ENSG00000069020",560.523342235372,-0.602433141793369,0.273216469821196,-2.20496642163493,0.0274564508857984,0.361830344079094,"MAST4","protein_coding"
"ENSG00000113758",766.865344504996,0.0585153544410381,0.227773470357415,0.256901536202691,0.797254784655415,0.951999692466215,"DBN1","protein_coding"
"ENSG00000253305",48.8695269802515,-0.073492898147567,0.244924966181643,-0.300062910259066,0.764129169662399,0.940629158952753,"PCDHGB6","protein_coding"
"ENSG00000175471",60.6078673931308,-0.403687470497513,0.436295130525068,-0.925262379187426,0.354829442807525,0.775556101753563,"MCTP1","protein_coding"
"ENSG00000153404",190.926464985446,-0.142192887235591,0.252437470638596,-0.563279638620537,0.573244480813393,0.882201181912902,"PLEKHG4B","protein_coding"
"ENSG00000132915",11.9183912589753,0.116024258975729,0.389394197545861,0.29796093446427,0.765732979860256,0.941372140160606,"PDE6A","protein_coding"
"ENSG00000251583",12.1199778846558,-0.196149133385525,0.339399754917068,-0.577929508032363,0.563311712237102,0.880269179475535,"ENSG00000251583","processed_pseudogene"
"ENSG00000155850",931.520201992267,0.469458581345478,0.318456864985439,1.47416693738709,0.140436649451342,0.589790003782111,"SLC26A2","protein_coding"
"ENSG00000197375",999.457829494007,0.0597297649393336,0.163878819795653,0.364475195841738,0.715503192743038,0.928092139042153,"SLC22A5","protein_coding"
"ENSG00000164404",17.9705975069148,-0.0671437854226302,0.37294965811889,-0.180034446904429,0.857125525293074,0.96628270255587,"GDF9","protein_coding"
"ENSG00000188818",93.9336285432876,0.560698434434696,0.358407140833473,1.5644175870235,0.117719533175471,0.561127153100406,"ZDHHC11","protein_coding"
"ENSG00000112852",16.4092269501218,0.79287819553424,0.713368445943954,1.11145677951185,0.266371783906206,0.708905028177703,"PCDHB2","protein_coding"
"ENSG00000113205",16.3431590495538,0.795856936726568,0.490986467829961,1.62093456515015,0.105031672883404,0.542271856429654,"PCDHB3","protein_coding"
"ENSG00000272108",4.97245995789515,1.7706675448055,0.827397692976629,2.14004409226158,0.0323512035915663,0.380512445243438,"ENSG00000272108","lincRNA"
"ENSG00000081818",42.3434150786602,0.208730142222474,0.348205898480549,0.599444590494591,0.548876449387547,0.874208613623837,"PCDHB4","protein_coding"
"ENSG00000113209",68.9871843763876,0.274080726072581,0.449890295219782,0.609216800150548,0.542380746040341,0.871862043893987,"PCDHB5","protein_coding"
"ENSG00000113211",16.2077820500315,1.00934389098014,0.539675207632026,1.87028026617883,0.0614449084386824,0.461517483623018,"PCDHB6","protein_coding"
"ENSG00000113212",28.6684718197245,-0.582511235200682,0.425758487743228,-1.36817292425181,0.171257954580869,0.622938787219247,"PCDHB7","protein_coding"
"ENSG00000272674",47.1492201798589,1.55599624901006,0.569830919015188,2.73062797592523,0.0063213784728441,0.224883805089661,"PCDHB16","protein_coding"
"ENSG00000177839",14.8784499899839,0.637980623555478,0.493267334064931,1.29337699761707,0.195880701783006,0.648289554544725,"PCDHB9","protein_coding"
"ENSG00000120324",31.8182533338576,0.561917867810319,0.481473072829679,1.16708056902924,0.243177834053673,0.685223171298265,"PCDHB10","protein_coding"
"ENSG00000197479",37.0182322092438,0.930386975320211,0.421686236975194,2.20634892424754,0.0273595782877316,0.360985783986901,"PCDHB11","protein_coding"
"ENSG00000120328",17.7864342205003,0.536119804609576,0.343109652789411,1.56253197848277,0.118162718509703,0.561757604555737,"PCDHB12","protein_coding"
"ENSG00000187372",25.6101481554914,0.738011348301135,0.331213151837704,2.22820665244224,0.0258667376671177,0.355696396999113,"PCDHB13","protein_coding"
"ENSG00000120327",71.424796161766,0.137106183940322,0.299987129779421,0.457040220495912,0.647642136540474,0.908660463597357,"PCDHB14","protein_coding"
"ENSG00000113248",46.1618365767662,-0.596969084930929,0.240115381380301,-2.48617594382858,0.012912410888086,0.277679882975138,"PCDHB15","protein_coding"
"ENSG00000178913",1087.2500093742,0.127854595225001,0.178613810370946,0.715815842904151,0.474105068511463,0.841199110809761,"TAF7","protein_coding"
"ENSG00000273841",355.588620044402,0.284275488081739,0.164339640545465,1.72980473328402,0.0836651684963462,0.508105536530072,"TAF9","protein_coding"
"ENSG00000250159",16.0133564282563,-0.261923109199717,0.302110624623686,-0.866977483913293,0.385954346708034,0.79356682248904,"ENSG00000250159","antisense"
"ENSG00000113141",889.840052116544,0.188592451830337,0.0920159515443452,2.04956258849802,0.0404071343334356,0.407498235038975,"IK","protein_coding"
"ENSG00000251235",14.5071816364065,0.559251670740509,0.376211761582513,1.48653425503777,0.137137863140774,0.586894501357149,"SNRPCP2","processed_pseudogene"
"ENSG00000164220",19.8906308123202,1.57588955486984,0.630055114980661,2.50119317723213,0.0123775642477083,0.274857890242135,"F2RL2","protein_coding"
"ENSG00000181104",335.268520555208,0.817944843849294,0.355399477822275,2.30148015090311,0.0213645060695156,0.332956679516492,"F2R","protein_coding"
"ENSG00000164251",231.532927172464,0.882227283292746,0.380610367677504,2.31792761893514,0.0204532551312512,0.327703131500716,"F2RL1","protein_coding"
"ENSG00000120129",6463.02911980565,0.194609632278167,0.358709595252037,0.542526976847192,0.587455528543223,0.885891470857162,"DUSP1","protein_coding"
"ENSG00000204758",16.853341768796,-0.175708243980531,0.412116183172109,-0.426356088780798,0.669848393192304,0.916062285950356,"CTC-308K20.1","antisense"
"ENSG00000037241",108.551205070375,-0.201117858642843,0.17880800987876,-1.12476985107776,0.260686573262835,0.704777694860219,"RPL26L1","protein_coding"
"ENSG00000253785",67.6412118459474,-0.0628926577850284,0.247641537756106,-0.253966512867358,0.7995214289317,0.952256144291611,"CTC-308K20.3","processed_pseudogene"
"ENSG00000113732",1761.23121701685,0.0518775139022889,0.0994338704213016,0.521728800080734,0.601859169372682,0.891286000979158,"ATP6V0E1","protein_coding"
"ENSG00000164463",303.831293169727,-0.123832893404819,0.29690924926024,-0.417073209114747,0.676624860230614,0.918473213212362,"CREBRF","protein_coding"
"ENSG00000113734",100.918541501198,0.181334617861714,0.166336406888533,1.09016793890006,0.27563917349192,0.715150431425189,"BNIP1","protein_coding"
"ENSG00000153006",173.504246992709,-0.0990630842709709,0.21408171081171,-0.462734924414442,0.643554381628446,0.906914956284468,"SREK1IP1","protein_coding"
"ENSG00000113719",9838.03659297302,0.423210906774141,0.277280805255776,1.52628995138611,0.126937670080238,0.573746804769483,"ERGIC1","protein_coding"
"ENSG00000153015",204.895429701764,-0.137437891009867,0.199454018143611,-0.689070555153767,0.490778868493608,0.850243211635413,"CWC27","protein_coding"
"ENSG00000146083",1042.3549423898,0.135063422120859,0.217918183131189,0.619789593416121,0.535396320918078,0.869903298408535,"RNF44","protein_coding"
"ENSG00000074276",4.84349555707672,-0.337490522295851,0.52204372040103,-0.646479421372205,0.517968920062615,0.862242290637205,"CDHR2","protein_coding"
"ENSG00000049192",27.6005045374703,0.0410751881479166,0.491173632639889,0.0836266147414136,0.933353305547595,0.986388306448317,"ADAMTS6","protein_coding"
"ENSG00000170469",57.4703904950203,0.361384554373551,0.258597532121455,1.39747874393411,0.162269654284985,0.61313316009088,"SPATA24","protein_coding"
"ENSG00000175857",21.4856177830087,-0.546326312241843,0.415362646880336,-1.31529957338517,0.188409241461409,0.64027159046631,"GAPT","protein_coding"
"ENSG00000112981",43.7552807369645,0.0196009510683567,0.223865780456596,0.0875567093299329,0.930229010927581,0.98527955797383,"NME5","protein_coding"
"ENSG00000031003",628.239100477577,-0.16713723263475,0.242532392431012,-0.689133649156956,0.490739166415879,0.850243211635413,"FAM13B","protein_coding"
"ENSG00000164347",268.13081130479,0.264410602316555,0.176254910797488,1.50016020047439,0.133572909962905,0.582328739788907,"GFM2","protein_coding"
"ENSG00000164346",582.090685478955,0.396688766087048,0.210968700635868,1.88032046882506,0.0600644153002991,0.457357707236476,"NSA2","protein_coding"
"ENSG00000271714",5.90886094391519,-1.16219970632341,0.553177604245665,-2.10095220306004,0.035645162200094,0.39385974765227,"CTD-2377O17.1","antisense"
"ENSG00000198780",48.5727360512638,0.480519427591465,0.304636758774476,1.57735208818708,0.114714533254236,0.556753292357016,"FAM169A","protein_coding"
"ENSG00000019582",14083.101809615,-0.409112942917292,0.365928638973696,-1.11801291110942,0.26356147916091,0.707636468986481,"CD74","protein_coding"
"ENSG00000213347",119.376566936627,-0.0755920319992945,0.291442268881778,-0.25937223275584,0.795348051857012,0.951557071060701,"MXD3","protein_coding"
"ENSG00000155506",3051.25685570022,0.16559272853759,0.125229631457593,1.32231267161131,0.186064054928502,0.638177383715443,"LARP1","protein_coding"
"ENSG00000286271",4.07496978018311,-0.457910414932529,0.636860938740567,-0.719011619456637,0.472133760434798,0.840405382706885,"ENSG00000286271",NA
"ENSG00000249306",51.2041682542626,2.59936104264599,0.642488512485813,4.04577045679613,5.21513162089948e-05,0.0322570619063478,"LINC01411","lincRNA"
"ENSG00000288741",28.5702903558206,0.021594822585327,0.29555530390319,0.0730652514102755,0.941754193080518,0.988414893019143,"ENSG00000288741",NA
"ENSG00000248323",18.7101320502125,-1.39206331602433,0.602800909237221,-2.30932517634361,0.0209255436083709,0.329379124946344,"LUCAT1","lincRNA"
"ENSG00000249740",17.3775779386536,-0.459425898359637,0.308340854937659,-1.48999359313746,0.13622592054181,0.58645256027889,"OSMR-AS1","lincRNA"
"ENSG00000215246",4.81108871728369,0.0371422825512273,0.522062241564707,0.071145314857297,0.943282103478263,0.988984833717639,"ENSG00000215246","antisense"
"ENSG00000248663",26.6490563445682,0.919615849099608,0.584156220835178,1.57426355536336,0.115426531561574,0.55755785332912,"LINC00992","lincRNA"
"ENSG00000247199",25.1328714210764,-0.642697590748531,0.316699697013777,-2.02935966408763,0.0424216703417316,0.411960167713546,"ENSG00000247199","antisense"
"ENSG00000249116",14.0888141220121,0.704078895024785,0.498026327881907,1.4137383017866,0.157438754954996,0.607479356119424,"CTD-2194D22.3","antisense"
"ENSG00000247572",147.92173906581,0.0679303208738234,0.182630560469383,0.371954839864884,0.709926473339209,0.927427204210866,"CKMT2-AS1","antisense"
"ENSG00000214510",7.380127256706,-1.64114305486044,0.842544297121065,-1.94784186477572,0.0514338877238355,0.43740265271418,"SPINK13","protein_coding"
"ENSG00000248966",5.83904465432397,-0.14056878520782,0.394329511596492,-0.356475437607269,0.721484543496088,0.92962579263682,"BCLAF1P1","processed_pseudogene"
"ENSG00000145777",34.7456837062356,-1.08806300704429,0.458209081810484,-2.37459939193067,0.0175680056852403,0.311934537944265,"TSLP","protein_coding"
"ENSG00000134987",248.912281393391,0.124520647312888,0.238612783619782,0.521852372802061,0.601773121331536,0.891286000979158,"WDR36","protein_coding"
"ENSG00000214784",24.9475773877476,-0.294623938469227,0.318234767904673,-0.925806882790009,0.354546349648398,0.775556101753563,"ENSG00000214784","processed_pseudogene"
"ENSG00000169223",1982.03411205984,-0.010929533268049,0.262936266853291,-0.0415672337591499,0.966843694326932,0.994016916150536,"LMAN2","protein_coding"
"ENSG00000170584",203.212724190529,-0.0804849407937941,0.214821177272348,-0.374660179297669,0.707913210871621,0.927427204210866,"NUDCD2","protein_coding"
"ENSG00000072571",11.9336493182844,0.430483750870106,0.504519013875692,0.853255752569461,0.393517491739212,0.79699951503341,"HMMR","protein_coding"
"ENSG00000085365",569.223505351085,-0.192614722405809,0.290371242464873,-0.663339526224295,0.50711312716351,0.857296770689063,"SCAMP1","protein_coding"
"ENSG00000132842",460.89335580049,0.0327317527576081,0.137581939489734,0.237907336377174,0.81195296526023,0.956202055634922,"AP3B1","protein_coding"
"ENSG00000170458",498.506929279504,-0.575335474982712,0.431796756858787,-1.33242194584353,0.182721574586061,0.634810182955234,"CD14","protein_coding"
"ENSG00000038274",654.641391821087,-0.405994109762784,0.173747370617824,-2.33669210831289,0.0194551991807886,0.3237207430459,"MAT2B","protein_coding"
"ENSG00000153071",593.412644519013,-0.0101549896566679,0.267064762165514,-0.038024446109346,0.969668190943009,0.994494129143642,"DAB2","protein_coding"
"ENSG00000229119",486.865690197545,0.594577309722617,0.337105704839932,1.76377112931073,0.0777705200805132,0.49668382002069,"CTB-63M22.1","processed_pseudogene"
"ENSG00000253978",10.8889337963282,0.000617732639324124,0.550583200025896,0.001121960567077,0.999104805173511,0.999649548581302,"CTB-178M22.2","antisense"
"ENSG00000145934",116.44672725167,-0.352542426531982,0.326979623901718,-1.07817857983086,0.280954069160871,0.720327111071317,"TENM2","protein_coding"
"ENSG00000131187",18.7963774080487,-0.0641746045917354,0.437395902562374,-0.146719720545585,0.883353252313176,0.974223567345543,"F12","protein_coding"
"ENSG00000040275",55.5392448377811,0.153705689204338,0.276231040050097,0.556438875140397,0.577910869445009,0.883919091014501,"SPDL1","protein_coding"
"ENSG00000204767",8.51682389671226,-0.260643343568774,0.544497907567457,-0.478685666090431,0.632162264544659,0.902954744158061,"FAM196B","protein_coding"
"ENSG00000134516",254.431472243106,-0.233433539307304,0.387113657223569,-0.603010343219408,0.546501808430178,0.872720305619778,"DOCK2","protein_coding"
"ENSG00000132356",899.842071438366,-0.26056793411969,0.335097268093356,-0.77758895380519,0.436811375129059,0.823301600824388,"PRKAA1","protein_coding"
"ENSG00000145592",6907.64376596897,0.258699997965513,0.172830209759749,1.49684478382068,0.134433650355448,0.583298044431627,"RPL37","protein_coding"
"ENSG00000132357",41.5143677067085,0.137571245814482,0.283076213160828,0.485986598020238,0.626976668075243,0.901276402355567,"CARD6","protein_coding"
"ENSG00000226221",601.837521851304,0.718012268692271,0.185849791764392,3.86340098568697,0.000111819229430029,0.0409311028524703,"RPL26P19","processed_pseudogene"
"ENSG00000095015",274.321654067014,-0.0399921996815967,0.247801099713072,-0.161388305894943,0.87178757648527,0.970883011007457,"MAP3K1","protein_coding"
"ENSG00000155542",47.6401710423673,0.390934991851093,0.271968845458646,1.43742564039577,0.150597087574001,0.60083033320575,"SETD9","protein_coding"
"ENSG00000235275",5.99674757253745,0.671193769115333,0.51497573439501,1.30335028290963,0.192455201717128,0.645194385383977,"KRT18P16","processed_pseudogene"
"ENSG00000270177",12.9107089535945,0.330299830933089,0.333088430825396,0.991628049387975,0.321379001195829,0.751882153589811,"CTD-2410N18.3","lincRNA"
"ENSG00000006837",4.96018491650807,0.0278637436429607,0.465669595133131,0.0598358663184669,0.952286359549805,0.990321326180258,"CDKL3","protein_coding"
"ENSG00000119048",401.72745849561,-0.415287545180284,0.243856219001038,-1.70300165762234,0.0885677581960574,0.515597857744088,"UBE2B","protein_coding"
"ENSG00000237190",131.24372392145,0.408939853217373,0.178785517866115,2.28732090886473,0.0221770989401769,0.337499582419927,"CDKN2AIPNL","protein_coding"
"ENSG00000243648",12.4806346415274,0.812480843641321,0.396898911918049,2.04707248935235,0.0406509676612198,0.407498235038975,"ENSG00000243648","processed_pseudogene"
"ENSG00000279204",7.57299472765404,-0.780019470038771,0.504235510049797,-1.54693482408992,0.12187896267236,0.566725135820622,"ENSG00000279204","TEC"
"ENSG00000164332",188.932371227728,-0.455725575657083,0.321492048005083,-1.41753296383206,0.156327163778039,0.607420007153255,"UBLCP1","protein_coding"
"ENSG00000249352",4.91885137863282,0.780322128488334,0.838643363215482,0.930457644709027,0.352134184290896,0.774365126712698,"ENSG00000249352","lincRNA"
"ENSG00000145740",466.655388582317,-0.0277942910038998,0.197181607564296,-0.140957827391872,0.887903258485176,0.975202686068645,"SLC30A5","protein_coding"
